booking_id,property_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
May112224559RT110,24559,2022-05-08,2022-05-11,2022-05-16,2.0,RT1,Others,,Checked Out,975,975
May112224559RT111,24559,2022-05-09,2022-05-11,2022-05-17,2.0,RT1,Others,4.0,Checked Out,975,975
May112224559RT112,24559,2022-05-08,2022-05-11,2022-05-12,2.0,RT1,Others,,Checked Out,975,975
May112224559RT113,24559,2022-05-08,2022-05-11,2022-05-17,2.0,RT1,DeBookkarus,,Checked Out,975,975
May112224559RT21,24559,2022-05-08,2022-05-11,2022-05-15,4.0,RT2,Bookings_Com,3.0,Checked Out,1620,1620
May112224559RT22,24559,2022-05-08,2022-05-11,2022-05-13,4.0,RT2,Eventica Travels,,Checked Out,1620,1620
May112224559RT23,24559,2022-05-08,2022-05-11,2022-05-16,2.0,RT2,Others,,Checked Out,1350,1350
May112224559RT24,24559,2022-05-09,2022-05-11,2022-05-12,2.0,RT2,Others,1.0,Checked Out,1350,1350
May112224559RT25,24559,2022-04-20,2022-05-11,2022-05-13,3.0,RT2,Others,,Checked Out,1485,1485
May112224559RT26,24559,2022-05-07,2022-05-11,2022-05-12,2.0,RT2,Bookkaru,,Checked Out,1350,1350
May112224559RT27,24559,2022-05-09,2022-05-11,2022-05-12,1.0,RT2,Others,3.0,Checked Out,1350,1350
May112224559RT28,24559,2022-05-06,2022-05-11,2022-05-12,1.0,RT2,Direct Online,2.0,Checked Out,1350,1350
May112224559RT29,24559,2022-05-08,2022-05-11,2022-05-14,2.0,RT2,DeBookkarus,,Cancelled,1350,540
May112224559RT210,24559,2022-05-08,2022-05-11,2022-05-12,2.0,RT2,DeBookkarus,3.0,Checked Out,1350,1350
May112224559RT211,24559,2022-05-09,2022-05-11,2022-05-12,2.0,RT2,Bookkaru,,Cancelled,1350,540
May112224559RT212,24559,2022-05-09,2022-05-11,2022-05-16,1.0,RT2,Bookings_Com,,Checked Out,1350,1350
May112224559RT213,24559,2022-05-06,2022-05-11,2022-05-12,2.0,RT2,Eventica Travels,,Checked Out,1350,1350
May112224559RT214,24559,2022-05-11,2022-05-11,2022-05-14,1.0,RT2,Others,1.0,Checked Out,1350,1350
May112224559RT215,24559,2022-05-11,2022-05-11,2022-05-12,4.0,RT2,Bookings_Com,,Checked Out,1620,1620
May112224559RT216,24559,2022-05-09,2022-05-11,2022-05-16,2.0,RT2,Direct Online,,Cancelled,1350,540
May112224559RT217,24559,2022-05-07,2022-05-11,2022-05-15,1.0,RT2,Others,4.0,Checked Out,1350,1350
May112224559RT218,24559,2022-05-10,2022-05-11,2022-05-16,3.0,RT2,Others,,Checked Out,1485,1485
May112224559RT219,24559,2022-05-08,2022-05-11,2022-05-13,2.0,RT2,Bookings_Com,,Cancelled,1350,540
May112224559RT31,24559,2022-05-11,2022-05-11,2022-05-16,2.0,RT3,Others,3.0,Checked Out,1800,1800
May112224559RT32,24559,2022-05-10,2022-05-11,2022-05-13,2.0,RT3,Others,,Cancelled,1800,720
May112224559RT33,24559,2022-05-05,2022-05-11,2022-05-12,1.0,RT3,Direct Online,3.0,Checked Out,1800,1800
May112224559RT34,24559,2022-05-05,2022-05-11,2022-05-12,2.0,RT3,Direct Offline,5.0,Checked Out,1800,1800
May112224559RT35,24559,2022-05-06,2022-05-11,2022-05-12,2.0,RT3,Others,,Checked Out,1800,1800
May112224559RT36,24559,2022-05-08,2022-05-11,2022-05-13,2.0,RT3,Bookings_Com,,Checked Out,1800,1800
May112224559RT37,24559,2022-05-10,2022-05-11,2022-05-16,2.0,RT3,Others,,Cancelled,1800,720
May112224559RT38,24559,2022-05-05,2022-05-11,2022-05-12,2.0,RT3,Bookkaru,,Checked Out,1800,1800
May112224559RT39,24559,2022-04-20,2022-05-11,2022-05-12,3.0,RT3,Others,,Cancelled,1980,792
May112224559RT310,24559,2022-05-09,2022-05-11,2022-05-17,3.0,RT3,DeBookkarus,,Checked Out,1980,1980
May112224559RT311,24559,2022-05-11,2022-05-11,2022-05-16,5.0,RT3,Eventica Travels,,Checked Out,2340,2340
May112224559RT312,24559,2022-05-08,2022-05-11,2022-05-12,3.0,RT3,Others,,Checked Out,1980,1980
May112224559RT313,24559,2022-05-07,2022-05-11,2022-05-13,2.0,RT3,Others,,Checked Out,1800,1800
May112224559RT41,24559,2022-04-20,2022-05-11,2022-05-12,2.0,RT4,Others,,Checked Out,2850,2850
May112224560RT11,24560,2022-05-08,2022-05-11,2022-05-12,1.0,RT1,DeBookkarus,4.0,Checked Out,975,975
May112224560RT12,24560,2022-05-10,2022-05-11,2022-05-12,4.0,RT1,Bookings_Com,,Checked Out,1170,1170
May112224560RT13,24560,2022-05-10,2022-05-11,2022-05-13,4.0,RT1,Others,,Cancelled,1170,468
May112224560RT14,24560,2022-05-10,2022-05-11,2022-05-12,1.0,RT1,Direct Online,4.0,Checked Out,975,975
May112224560RT15,24560,2022-05-10,2022-05-11,2022-05-12,1.0,RT1,Eventica Travels,,Checked Out,975,975
May112224560RT16,24560,2022-05-07,2022-05-11,2022-05-13,2.0,RT1,Others,5.0,Checked Out,975,975
May112224560RT17,24560,2022-05-11,2022-05-11,2022-05-13,2.0,RT1,Others,,Checked Out,975,975
May112224560RT18,24560,2022-05-11,2022-05-11,2022-05-13,1.0,RT1,Bookkaru,5.0,Checked Out,975,975
May112224560RT19,24560,2022-05-04,2022-05-11,2022-05-12,2.0,RT1,Direct Online,,Checked Out,975,975
May112224560RT110,24560,2022-05-07,2022-05-11,2022-05-13,2.0,RT1,Others,5.0,Checked Out,975,975
May112224560RT111,24560,2022-05-09,2022-05-11,2022-05-12,2.0,RT1,Others,5.0,Checked Out,975,975
May112224560RT112,24560,2022-04-20,2022-05-11,2022-05-12,1.0,RT1,Direct Offline,,Cancelled,975,390
May112224560RT113,24560,2022-05-10,2022-05-11,2022-05-12,3.0,RT1,Eventica Travels,5.0,Checked Out,1072,1072
May112224560RT114,24560,2022-05-09,2022-05-11,2022-05-16,1.0,RT1,Others,5.0,Checked Out,975,975
May112224560RT115,24560,2022-05-08,2022-05-11,2022-05-13,1.0,RT1,Others,,Checked Out,975,975
May112224560RT116,24560,2022-05-10,2022-05-11,2022-05-13,4.0,RT1,Others,,No Show,1170,1170
May112224560RT117,24560,2022-04-21,2022-05-11,2022-05-12,2.0,RT1,DeBookkarus,,Cancelled,975,390
May112224560RT21,24560,2022-05-11,2022-05-11,2022-05-12,1.0,RT2,Eventica Travels,5.0,Checked Out,1350,1350
May112224560RT22,24560,2022-05-10,2022-05-11,2022-05-14,1.0,RT2,Others,,Cancelled,1350,540
May112224560RT23,24560,2022-05-11,2022-05-11,2022-05-13,3.0,RT2,Others,,Checked Out,1485,1485
May112224560RT24,24560,2022-04-17,2022-05-11,2022-05-13,3.0,RT2,Others,,Checked Out,1485,1485
May112224560RT25,24560,2022-05-09,2022-05-11,2022-05-14,1.0,RT2,DeBookkarus,5.0,Checked Out,1350,1350
May112224560RT26,24560,2022-05-07,2022-05-11,2022-05-12,2.0,RT2,Others,,Checked Out,1350,1350
May112224560RT27,24560,2022-05-11,2022-05-11,2022-05-12,3.0,RT2,DeBookkarus,,Checked Out,1485,1485
May112224560RT28,24560,2022-05-11,2022-05-11,2022-05-12,4.0,RT2,Others,,Checked Out,1620,1620
May112224560RT29,24560,2022-05-04,2022-05-11,2022-05-17,1.0,RT2,DeBookkarus,,Cancelled,1350,540
May112224560RT210,24560,2022-05-11,2022-05-11,2022-05-14,1.0,RT2,Bookkaru,5.0,Checked Out,1350,1350
May112224560RT211,24560,2022-05-11,2022-05-11,2022-05-14,2.0,RT2,Bookings_Com,2.0,Checked Out,1350,1350
May112224560RT212,24560,2022-05-08,2022-05-11,2022-05-12,1.0,RT2,Direct Online,4.0,Checked Out,1350,1350
May112224560RT213,24560,2022-05-11,2022-05-11,2022-05-14,2.0,RT2,Others,,Checked Out,1350,1350
May112224560RT214,24560,2022-05-10,2022-05-11,2022-05-14,1.0,RT2,Others,5.0,Checked Out,1350,1350
May112224560RT215,24560,2022-05-11,2022-05-11,2022-05-13,1.0,RT2,DeBookkarus,5.0,Checked Out,1350,1350
May112224560RT216,24560,2022-05-09,2022-05-11,2022-05-12,2.0,RT2,Others,,Checked Out,1350,1350
May112224560RT217,24560,2022-05-09,2022-05-11,2022-05-12,1.0,RT2,Direct Offline,,Cancelled,1350,540
May112224560RT218,24560,2022-05-09,2022-05-11,2022-05-12,2.0,RT2,Bookings_Com,,Cancelled,1350,540
May112224560RT219,24560,2022-05-05,2022-05-11,2022-05-12,2.0,RT2,Direct Offline,5.0,Checked Out,1350,1350
May112224560RT220,24560,2022-05-05,2022-05-11,2022-05-13,1.0,RT2,Others,,Cancelled,1350,540
May112224560RT221,24560,2022-05-07,2022-05-11,2022-05-13,2.0,RT2,Direct Offline,5.0,Checked Out,1350,1350
May112224560RT222,24560,2022-05-10,2022-05-11,2022-05-12,1.0,RT2,Bookkaru,5.0,Checked Out,1350,1350
May112224560RT223,24560,2022-05-11,2022-05-11,2022-05-13,1.0,RT2,Bookings_Com,4.0,Checked Out,1350,1350
May112224560RT224,24560,2022-05-10,2022-05-11,2022-05-13,2.0,RT2,Bookkaru,,Cancelled,1350,540
May112224560RT225,24560,2022-05-10,2022-05-11,2022-05-12,2.0,RT2,Others,,Checked Out,1350,1350
May112224560RT226,24560,2022-05-08,2022-05-11,2022-05-12,1.0,RT2,Others,4.0,Checked Out,1350,1350
May112224560RT31,24560,2022-05-10,2022-05-11,2022-05-12,2.0,RT3,Others,5.0,Checked Out,1800,1800
May112224560RT32,24560,2022-05-10,2022-05-11,2022-05-12,1.0,RT3,Others,5.0,Checked Out,1800,1800
May112224560RT33,24560,2022-05-10,2022-05-11,2022-05-12,1.0,RT3,Others,,Checked Out,1800,1800
May112224560RT34,24560,2022-05-11,2022-05-11,2022-05-12,2.0,RT3,Bookkaru,4.0,Checked Out,1800,1800
May112224560RT35,24560,2022-05-10,2022-05-11,2022-05-12,1.0,RT3,DeBookkarus,,Cancelled,1800,720
May112224560RT36,24560,2022-05-10,2022-05-11,2022-05-12,4.0,RT3,Others,,Cancelled,2160,864
May112224560RT37,24560,2022-05-05,2022-05-11,2022-05-12,3.0,RT3,Others,,Cancelled,1980,792
May112224560RT38,24560,2022-05-11,2022-05-11,2022-05-12,2.0,RT3,Bookkaru,,Checked Out,1800,1800
May112224560RT39,24560,2022-05-07,2022-05-11,2022-05-12,1.0,RT3,Others,4.0,Checked Out,1800,1800
May112224560RT310,24560,2022-05-10,2022-05-11,2022-05-17,1.0,RT3,Eventica Travels,3.0,Checked Out,1800,1800
May112224560RT311,24560,2022-05-11,2022-05-11,2022-05-13,1.0,RT3,Eventica Travels,,Cancelled,1800,720
May112224560RT312,24560,2022-05-11,2022-05-11,2022-05-12,2.0,RT3,Eventica Travels,5.0,Checked Out,1800,1800
May112224560RT41,24560,2022-05-10,2022-05-11,2022-05-13,1.0,RT4,Eventica Travels,4.0,Checked Out,2850,2850
May112224560RT42,24560,2022-05-11,2022-05-11,2022-05-12,1.0,RT4,DeBookkarus,,Checked Out,2850,2850
May112224560RT43,24560,2022-05-11,2022-05-11,2022-05-12,2.0,RT4,Direct Offline,,Cancelled,2850,1140
May112224560RT44,24560,2022-05-11,2022-05-11,2022-05-13,6.0,RT4,Bookings_Com,,Cancelled,3990,1596
May112224560RT45,24560,2022-05-11,2022-05-11,2022-05-13,2.0,RT4,DeBookkarus,5.0,Checked Out,2850,2850
May112224560RT46,24560,2022-05-09,2022-05-11,2022-05-12,6.0,RT4,DeBookkarus,,Cancelled,3990,1596
May112224560RT47,24560,2022-05-11,2022-05-11,2022-05-12,1.0,RT4,DeBookkarus,,Cancelled,2850,1140
May112224560RT48,24560,2022-05-09,2022-05-11,2022-05-12,2.0,RT4,Direct Online,,No Show,2850,2850
May112224560RT49,24560,2022-05-11,2022-05-11,2022-05-13,6.0,RT4,Bookings_Com,,No Show,3990,3990
May112224560RT410,24560,2022-05-11,2022-05-11,2022-05-12,1.0,RT4,Bookings_Com,5.0,Checked Out,2850,2850
May112224560RT411,24560,2022-05-04,2022-05-11,2022-05-13,1.0,RT4,DeBookkarus,,Checked Out,2850,2850
May112224561RT11,24561,2022-05-05,2022-05-11,2022-05-14,4.0,RT1,Others,3.0,Checked Out,1170,1170
May112224561RT12,24561,2022-05-08,2022-05-11,2022-05-17,2.0,RT1,Eventica Travels,3.0,Checked Out,975,975
May112224561RT13,24561,2022-05-07,2022-05-11,2022-05-12,2.0,RT1,Eventica Travels,,Checked Out,975,975
May112224561RT14,24561,2022-05-09,2022-05-11,2022-05-13,3.0,RT1,Others,3.0,Checked Out,1072,1072
May112224561RT15,24561,2022-05-07,2022-05-11,2022-05-13,3.0,RT1,Others,,No Show,1072,1072
May112224561RT16,24561,2022-05-07,2022-05-11,2022-05-12,3.0,RT1,Others,,Checked Out,1072,1072
May112224561RT17,24561,2022-05-07,2022-05-11,2022-05-16,4.0,RT1,DeBookkarus,,Cancelled,1170,468
May112224561RT18,24561,2022-05-07,2022-05-11,2022-05-12,4.0,RT1,Bookkaru,,Checked Out,1170,1170
May112224561RT19,24561,2022-05-06,2022-05-11,2022-05-12,2.0,RT1,Direct Offline,2.0,Checked Out,975,975
May112224561RT110,24561,2022-05-05,2022-05-11,2022-05-12,2.0,RT1,Bookkaru,,Checked Out,975,975
May112224561RT111,24561,2022-05-07,2022-05-11,2022-05-13,2.0,RT1,DeBookkarus,,Checked Out,975,975
May112224561RT112,24561,2022-05-08,2022-05-11,2022-05-15,3.0,RT1,Bookings_Com,,Cancelled,1072,429
May112224561RT113,24561,2022-05-08,2022-05-11,2022-05-14,4.0,RT1,Direct Offline,,Checked Out,1170,1170
May112224561RT114,24561,2022-05-06,2022-05-11,2022-05-16,1.0,RT1,Others,,Cancelled,975,390
May112224561RT115,24561,2022-05-06,2022-05-11,2022-05-13,2.0,RT1,Eventica Travels,,Cancelled,975,390
May112224561RT116,24561,2022-05-09,2022-05-11,2022-05-12,1.0,RT1,Direct Online,,Checked Out,975,975
May112224561RT117,24561,2022-05-08,2022-05-11,2022-05-12,2.0,RT1,DeBookkarus,3.0,Checked Out,975,975
May112224561RT118,24561,2022-05-07,2022-05-11,2022-05-12,2.0,RT1,Others,3.0,Checked Out,975,975
May112224561RT21,24561,2022-05-08,2022-05-11,2022-05-12,1.0,RT2,DeBookkarus,2.0,Checked Out,1350,1350
May112224561RT22,24561,2022-05-07,2022-05-11,2022-05-13,2.0,RT2,Others,,Cancelled,1350,540
May112224561RT23,24561,2022-05-06,2022-05-11,2022-05-12,1.0,RT2,Others,,Cancelled,1350,540
May112224561RT24,24561,2022-05-09,2022-05-11,2022-05-12,1.0,RT2,Others,3.0,Checked Out,1350,1350
May112224561RT25,24561,2022-05-04,2022-05-11,2022-05-13,2.0,RT2,DeBookkarus,3.0,Checked Out,1350,1350
May112224561RT26,24561,2022-05-06,2022-05-11,2022-05-14,3.0,RT2,Others,3.0,Checked Out,1485,1485
May112224561RT27,24561,2022-05-10,2022-05-11,2022-05-15,2.0,RT2,Others,,Cancelled,1350,540
May112224561RT28,24561,2022-05-08,2022-05-11,2022-05-16,4.0,RT2,DeBookkarus,2.0,Checked Out,1620,1620
May112224561RT29,24561,2022-05-10,2022-05-11,2022-05-15,2.0,RT2,Eventica Travels,,Cancelled,1350,540
May112224561RT210,24561,2022-05-09,2022-05-11,2022-05-12,1.0,RT2,Direct Offline,,Checked Out,1350,1350
May112224561RT211,24561,2022-05-06,2022-05-11,2022-05-16,1.0,RT2,Eventica Travels,4.0,Checked Out,1350,1350
May112224561RT212,24561,2022-05-09,2022-05-11,2022-05-12,4.0,RT2,DeBookkarus,,Checked Out,1620,1620
May112224561RT213,24561,2022-05-08,2022-05-11,2022-05-16,2.0,RT2,Eventica Travels,,No Show,1350,1350
May112224561RT214,24561,2022-04-20,2022-05-11,2022-05-16,1.0,RT2,Others,3.0,Checked Out,1350,1350
May112224561RT215,24561,2022-05-08,2022-05-11,2022-05-16,2.0,RT2,Others,3.0,Checked Out,1350,1350
May112224561RT216,24561,2022-05-06,2022-05-11,2022-05-12,2.0,RT2,Bookings_Com,,Cancelled,1350,540
May112224561RT217,24561,2022-05-09,2022-05-11,2022-05-12,2.0,RT2,Eventica Travels,,Cancelled,1350,540
May112224561RT218,24561,2022-05-05,2022-05-11,2022-05-16,2.0,RT2,Others,,No Show,1350,1350
May112224561RT219,24561,2022-05-11,2022-05-11,2022-05-17,1.0,RT2,Bookings_Com,3.0,Checked Out,1350,1350
May112224561RT220,24561,2022-05-05,2022-05-11,2022-05-17,2.0,RT2,Bookkaru,,Checked Out,1350,1350
May112224561RT221,24561,2022-05-06,2022-05-11,2022-05-13,1.0,RT2,DeBookkarus,,Cancelled,1350,540
May112224561RT222,24561,2022-05-06,2022-05-11,2022-05-17,4.0,RT2,DeBookkarus,3.0,Checked Out,1620,1620
May112224561RT31,24561,2022-04-17,2022-05-11,2022-05-13,1.0,RT3,DeBookkarus,,Cancelled,1800,720
May112224561RT32,24561,2022-05-08,2022-05-11,2022-05-12,6.0,RT3,DeBookkarus,,Cancelled,2520,1008
May112224561RT33,24561,2022-05-04,2022-05-11,2022-05-13,6.0,RT3,Others,4.0,Checked Out,2520,2520
May112224561RT34,24561,2022-05-05,2022-05-11,2022-05-13,4.0,RT3,Direct Offline,3.0,Checked Out,2160,2160
May112224561RT35,24561,2022-04-20,2022-05-11,2022-05-14,4.0,RT3,Others,,Checked Out,2160,2160
May112224561RT36,24561,2022-05-06,2022-05-11,2022-05-15,2.0,RT3,Eventica Travels,,No Show,1800,1800
May112224561RT37,24561,2022-05-08,2022-05-11,2022-05-13,2.0,RT3,Eventica Travels,,Checked Out,1800,1800
May112224561RT38,24561,2022-05-06,2022-05-11,2022-05-15,4.0,RT3,Bookkaru,1.0,Checked Out,2160,2160
May112224561RT39,24561,2022-05-08,2022-05-11,2022-05-17,2.0,RT3,Others,,Checked Out,1800,1800
May112224561RT310,24561,2022-05-06,2022-05-11,2022-05-17,1.0,RT3,Bookings_Com,,Checked Out,1800,1800
May112224561RT311,24561,2022-05-10,2022-05-11,2022-05-16,3.0,RT3,Eventica Travels,,Checked Out,1980,1980
May112224561RT312,24561,2022-05-08,2022-05-11,2022-05-12,3.0,RT3,DeBookkarus,,Cancelled,1980,792
May112224561RT313,24561,2022-05-06,2022-05-11,2022-05-12,2.0,RT3,Others,3.0,Checked Out,1800,1800
May112224561RT314,24561,2022-05-09,2022-05-11,2022-05-16,2.0,RT3,Bookings_Com,,Checked Out,1800,1800
May112224561RT315,24561,2022-05-06,2022-05-11,2022-05-16,2.0,RT3,Others,2.0,Checked Out,1800,1800
May112224561RT41,24561,2022-05-06,2022-05-11,2022-05-16,6.0,RT4,Eventica Travels,3.0,Checked Out,3990,3990
May112224561RT42,24561,2022-05-07,2022-05-11,2022-05-13,2.0,RT4,Others,3.0,Checked Out,2850,2850
May112224561RT43,24561,2022-05-07,2022-05-11,2022-05-15,4.0,RT4,Eventica Travels,2.0,Checked Out,3420,3420
May112224561RT44,24561,2022-05-07,2022-05-11,2022-05-12,2.0,RT4,Bookings_Com,,Cancelled,2850,1140
May112224562RT11,24562,2022-05-10,2022-05-11,2022-05-12,2.0,RT1,Direct Offline,,Cancelled,975,390
May112224562RT12,24562,2022-05-09,2022-05-11,2022-05-16,3.0,RT1,Bookkaru,3.0,Checked Out,1072,1072
May112224562RT13,24562,2022-05-10,2022-05-11,2022-05-12,1.0,RT1,DeBookkarus,,Checked Out,975,975
May112224562RT14,24562,2022-05-07,2022-05-11,2022-05-15,2.0,RT1,Bookings_Com,5.0,Checked Out,975,975
May112224562RT15,24562,2022-05-09,2022-05-11,2022-05-12,2.0,RT1,Direct Online,,Checked Out,975,975
May112224562RT16,24562,2022-05-10,2022-05-11,2022-05-17,2.0,RT1,Others,,Checked Out,975,975
May112224562RT17,24562,2022-05-07,2022-05-11,2022-05-12,2.0,RT1,DeBookkarus,5.0,Checked Out,975,975
May112224562RT18,24562,2022-05-08,2022-05-11,2022-05-17,3.0,RT1,Others,,Cancelled,1072,429
May112224562RT19,24562,2022-05-09,2022-05-11,2022-05-16,2.0,RT1,Others,,Checked Out,975,975
May112224562RT110,24562,2022-05-10,2022-05-11,2022-05-12,3.0,RT1,Others,,Checked Out,1072,1072
May112224562RT111,24562,2022-05-07,2022-05-11,2022-05-14,4.0,RT1,Others,5.0,Checked Out,1170,1170
May112224562RT112,24562,2022-05-09,2022-05-11,2022-05-16,1.0,RT1,Direct Offline,,Cancelled,975,390
May112224562RT113,24562,2022-05-05,2022-05-11,2022-05-12,3.0,RT1,Bookkaru,,Checked Out,1072,1072
May112224562RT114,24562,2022-04-20,2022-05-11,2022-05-13,2.0,RT1,Direct Offline,3.0,Checked Out,975,975
May112224562RT115,24562,2022-05-07,2022-05-11,2022-05-17,3.0,RT1,Bookkaru,5.0,Checked Out,1072,1072
May112224562RT116,24562,2022-05-08,2022-05-11,2022-05-13,4.0,RT1,Eventica Travels,5.0,Checked Out,1170,1170
May112224562RT117,24562,2022-05-07,2022-05-11,2022-05-12,3.0,RT1,Direct Offline,,Cancelled,1072,429
May112224562RT118,24562,2022-05-10,2022-05-11,2022-05-12,2.0,RT1,DeBookkarus,,Checked Out,975,975
May112224562RT119,24562,2022-05-08,2022-05-11,2022-05-17,1.0,RT1,Eventica Travels,,No Show,975,975
May112224562RT120,24562,2022-05-08,2022-05-11,2022-05-16,2.0,RT1,Bookings_Com,,Checked Out,975,975
May112224562RT121,24562,2022-05-10,2022-05-11,2022-05-14,2.0,RT1,Others,,Checked Out,975,975
May112224562RT21,24562,2022-05-08,2022-05-11,2022-05-17,2.0,RT2,Others,4.0,Checked Out,1350,1350
May112224562RT22,24562,2022-05-09,2022-05-11,2022-05-14,1.0,RT2,Others,5.0,Checked Out,1350,1350
May112224562RT23,24562,2022-05-05,2022-05-11,2022-05-17,2.0,RT2,Bookings_Com,,Checked Out,1350,1350
May112224562RT24,24562,2022-05-09,2022-05-11,2022-05-15,2.0,RT2,DeBookkarus,,Cancelled,1350,540
May112224562RT25,24562,2022-05-05,2022-05-11,2022-05-12,2.0,RT2,Direct Online,5.0,Checked Out,1350,1350
May112224562RT26,24562,2022-05-08,2022-05-11,2022-05-16,4.0,RT2,Others,2.0,Checked Out,1620,1620
May112224562RT27,24562,2022-05-04,2022-05-11,2022-05-12,4.0,RT2,Direct Online,5.0,Checked Out,1620,1620
May112224562RT28,24562,2022-05-09,2022-05-11,2022-05-12,2.0,RT2,DeBookkarus,5.0,Checked Out,1350,1350
May112224562RT29,24562,2022-05-08,2022-05-11,2022-05-12,4.0,RT2,Direct Offline,,Checked Out,1620,1620
May112224562RT210,24562,2022-04-20,2022-05-11,2022-05-12,4.0,RT2,Bookings_Com,,Cancelled,1620,648
May112224562RT211,24562,2022-05-08,2022-05-11,2022-05-12,2.0,RT2,DeBookkarus,,Cancelled,1350,540
May112224562RT212,24562,2022-05-08,2022-05-11,2022-05-16,4.0,RT2,Others,5.0,Checked Out,1620,1620
May112224562RT213,24562,2022-05-07,2022-05-11,2022-05-13,2.0,RT2,Direct Online,,Checked Out,1350,1350
May112224562RT214,24562,2022-05-06,2022-05-11,2022-05-17,2.0,RT2,DeBookkarus,,Checked Out,1350,1350
May112224562RT31,24562,2022-05-08,2022-05-11,2022-05-12,2.0,RT3,Direct Online,,Checked Out,1800,1800
May112224562RT32,24562,2022-05-05,2022-05-11,2022-05-12,3.0,RT3,Eventica Travels,,Checked Out,1980,1980
May112224562RT33,24562,2022-05-10,2022-05-11,2022-05-13,4.0,RT3,Others,5.0,Checked Out,2160,2160
May112224562RT34,24562,2022-05-08,2022-05-11,2022-05-12,2.0,RT3,Direct Online,,Cancelled,1800,720
May112224562RT35,24562,2022-05-06,2022-05-11,2022-05-13,2.0,RT3,Others,,Cancelled,1800,720
May112224562RT36,24562,2022-04-17,2022-05-11,2022-05-12,2.0,RT3,DeBookkarus,,Cancelled,1800,720
May112224562RT37,24562,2022-05-09,2022-05-11,2022-05-12,1.0,RT3,Eventica Travels,5.0,Checked Out,1800,1800
May112224562RT38,24562,2022-05-08,2022-05-11,2022-05-12,2.0,RT3,Others,3.0,Checked Out,1800,1800
May112224562RT39,24562,2022-05-09,2022-05-11,2022-05-12,2.0,RT3,Others,,Cancelled,1800,720
May112224562RT310,24562,2022-05-08,2022-05-11,2022-05-17,2.0,RT3,Bookings_Com,,Cancelled,1800,720
May112224562RT311,24562,2022-05-07,2022-05-11,2022-05-17,3.0,RT3,Bookkaru,,Checked Out,1980,1980
May112224562RT312,24562,2022-04-20,2022-05-11,2022-05-13,4.0,RT3,Others,,Checked Out,2160,2160
May112224562RT313,24562,2022-05-07,2022-05-11,2022-05-17,3.0,RT3,DeBookkarus,,Checked Out,1980,1980
May112224562RT314,24562,2022-05-08,2022-05-11,2022-05-17,2.0,RT3,Others,,Cancelled,1800,720
May112224562RT315,24562,2022-05-10,2022-05-11,2022-05-17,3.0,RT3,Others,5.0,Checked Out,1980,1980
May112224562RT316,24562,2022-05-06,2022-05-11,2022-05-14,2.0,RT3,Bookkaru,,Checked Out,1800,1800
May112224562RT317,24562,2022-05-06,2022-05-11,2022-05-12,4.0,RT3,Eventica Travels,,Cancelled,2160,864
May112224562RT318,24562,2022-05-08,2022-05-11,2022-05-17,3.0,RT3,Others,,Checked Out,1980,1980
May112224562RT41,24562,2022-05-08,2022-05-11,2022-05-12,2.0,RT4,Direct Online,,Checked Out,2850,2850
May112224562RT42,24562,2022-05-08,2022-05-11,2022-05-13,2.0,RT4,Eventica Travels,,Checked Out,2850,2850
May112224562RT43,24562,2022-05-09,2022-05-11,2022-05-12,2.0,RT4,Others,5.0,Checked Out,2850,2850
May112224562RT44,24562,2022-05-07,2022-05-11,2022-05-17,3.0,RT4,DeBookkarus,4.0,Checked Out,3135,3135
May112224562RT45,24562,2022-05-08,2022-05-11,2022-05-17,3.0,RT4,Direct Online,4.0,Checked Out,3135,3135
May112224562RT46,24562,2022-05-07,2022-05-11,2022-05-16,2.0,RT4,DeBookkarus,,Cancelled,2850,1140
May112224562RT47,24562,2022-05-08,2022-05-11,2022-05-17,2.0,RT4,DeBookkarus,,Cancelled,2850,1140
May112224562RT48,24562,2022-05-08,2022-05-11,2022-05-17,2.0,RT4,Others,5.0,Checked Out,2850,2850
May112224562RT49,24562,2022-05-09,2022-05-11,2022-05-14,2.0,RT4,Others,,Checked Out,2850,2850
